11500,10,7219
12000,10,7704
12500,10,8260
13000,10,8962
13500,10,9754
14000,10,10316
14500,10,10908
15000,10,11489
1000,100,218
1500,100,339
2000,100,571
2500,100,616
3000,100,787
3500,100,969
4000,100,1138
4500,100,1415
5000,100,1673
5500,100,1907
6000,100,2173
6500,100,2482
7000,100,2831
7500,100,3136
8000,100,3606
8500,100,4037
9000,100,4518
9500,100,4863
10000,100,5584
10500,100,5835
11000,100,6392
11500,100,7041
12000,100,7377
12500,100,8035
13000,100,9554
13500,100,11104
14000,100,9878
14500,100,10468
15000,100,10991
1000,1000,348
1500,1000,352
2000,1000,480
2500,1000,943
3000,1000,814
3500,1000,1000
4000,1000,1280
4500,1000,1448
5000,1000,1674
5500,1000,2064
6000,1000,2244
6500,1000,2512
7000,1000,3056
7500,1000,3180
8000,1000,3612
8500,1000,4178
9000,1000,4503
9500,1000,4999
10000,1000,5387
10500,1000,5877
11000,1000,6545
11500,1000,6829
12000,1000,7440
12500,1000,7972
13000,1000,8925
13500,1000,9702
14000,1000,9971
14500,1000,10573
15000,1000,11249
1000,2000,235
1500,2000,370
2000,2000,608
2500,2000,759
3000,2000,816
3500,2000,983
4000,2000,1208
4500,2000,1499
5000,2000,1677
5500,2000,1920
6000,2000,2239
6500,2000,2552
7000,2000,3214
7500,2000,3252
8000,2000,3693
8500,2000,4099
9000,2000,4538
9500,2000,4984
10000,2000,5400
10500,2000,6194
11000,2000,6388
11500,2000,6960
12000,2000,7622
12500,2000,8075
13000,2000,8621
13500,2000,9442
14000,2000,9883
14500,2000,10488
15000,2000,11090
1000,0,223
1500,0,351
2000,0,460
2500,0,653
3000,0,812
3500,0,764
4000,0,1137
4500,0,1716
5000,0,996
5500,0,2155
6000,0,2468
6500,0,3163
7000,0,3464
7500,0,3398
8000,0,2225
8500,0,1792
9000,0,2489
9500,0,5955
10000,0,6795
10500,0,8446
11000,0,5104
11500,0,8977
12000,0,3803
12500,0,10419
13000,0,11139
13500,0,10346
14000,0,13541
14500,0,4424
15000,0,16163
1000,1,235
1500,1,385
2000,1,539
2500,1,813
3000,1,942
3500,1,1156
4000,1,1473
4500,1,1769
5000,1,2415
5500,1,3304
6000,1,3043
6500,1,3601
7000,1,4265
7500,1,4900
8000,1,5463
8500,1,6135
9000,1,6572
9500,1,7667
10000,1,8367
10500,1,9257
11000,1,10265
11500,1,10805
12000,1,11925
12500,1,13064
13000,1,13566
13500,1,14801
14000,1,15667
14500,1,16888
15000,1,17955
1000,2,219
1500,2,387
2000,2,512
2500,2,663
3000,2,879
3500,2,1069
4000,2,1304
4500,2,1723
5000,2,1943
5500,2,2322
6000,2,2690
6500,2,3039
7000,2,3577
7500,2,3971
8000,2,4529
8500,2,5057
9000,2,5648
9500,2,6275
10000,2,6741
10500,2,7450
11000,2,7986
11500,2,8751
12000,2,9473
12500,2,10154
13000,2,10905
13500,2,11771
14000,2,12533
14500,2,13451
15000,2,14315
1000,10,222
1500,10,348
2000,10,468
2500,10,636
3000,10,789
3500,10,1004
4000,10,1157
4500,10,1445
5000,10,1750
5500,10,2054
6000,10,2223
6500,10,2917
7000,10,2932
7500,10,3268
8000,10,3676
8500,10,4210
9000,10,4551
9500,10,5033
10000,10,5561
10500,10,5952
11000,10,6645
11500,10,7163
12000,10,7651
12500,10,8394
13000,10,8882
13500,10,9565
14000,10,10160
14500,10,10956
15000,10,11669
1000,100,226
1500,100,354
2000,100,467
2500,100,631
3000,100,787
3500,100,971
4000,100,1138
4500,100,1419
5000,100,1633
5500,100,1914
6000,100,2330
6500,100,2507
7000,100,2869
7500,100,3347
8000,100,3615
8500,100,4116
9000,100,4415
9500,100,5126
10000,100,5243
10500,100,5937
11000,100,6389
11500,100,6924
12000,100,7494
12500,100,7981
13000,100,8668
13500,100,9207
14000,100,10173
14500,100,10644
15000,100,11273
1000,1000,234
1500,1000,367
2000,1000,476
2500,1000,641
3000,1000,847
3500,1000,1097
4000,1000,1170
4500,1000,1511
5000,1000,1691
5500,1000,1954
6000,1000,2209
6500,1000,2524
7000,1000,2821
7500,1000,3301
8000,1000,3574
8500,1000,4074
9000,1000,4481
9500,1000,4830
10000,1000,5322
10500,1000,5964
11000,1000,6501
11500,1000,6925
12000,1000,7441
12500,1000,8190
13000,1000,8993
13500,1000,9407
14000,1000,9955
14500,1000,10648
15000,1000,11368
1000,2000,226
1500,2000,364
2000,2000,488
2500,2000,658
3000,2000,813
3500,2000,982
4000,2000,1181
4500,2000,1451
5000,2000,1679
5500,2000,1976
6000,2000,2291
6500,2000,2580
7000,2000,2907
7500,2000,3164
8000,2000,3612
8500,2000,4186
9000,2000,4621
9500,2000,5026
10000,2000,5571
10500,2000,5948
11000,2000,6683
11500,2000,6935
12000,2000,7513
12500,2000,8279
13000,2000,8659
13500,2000,9264
14000,2000,9918
14500,2000,10557
15000,2000,11281
